trajectory_id timestamp_ns q_x q_y q_z q_w x y z v_x v_y v_z
36 1403636679863555584.000000 0.464062688 0.661012578 0.347103535 -0.476683742 0.099567920 -0.701346397 0.283270508 -0.082619019 0.107986592 0.329359055
36 1403636680013555456.000000 0.451647536 0.664994299 0.360020176 -0.473479280 0.087820783 -0.689612389 0.338803798 -0.075262539 0.033423170 0.408875912
36 1403636680163555584.000000 0.441697365 0.670616710 0.375756945 -0.462583357 0.072370067 -0.692339420 0.400015712 -0.139025673 -0.070570901 0.364837170
36 1403636680313555456.000000 0.440888712 0.668359759 0.380396714 -0.462829094 0.044954464 -0.710545540 0.448693663 -0.219278708 -0.173429608 0.260985643
36 1403636680463555584.000000 0.440574090 0.675027946 0.387097123 -0.447646688 0.004797079 -0.744260609 0.480385512 -0.327000260 -0.271712273 0.167741910
36 1403636680613555456.000000 0.447070668 0.674244023 0.384520130 -0.444597772 -0.055037979 -0.791524172 0.497904986 -0.471079558 -0.356086522 0.073823318
37 1403636681313555456.000000 0.543264367 0.618048410 0.387281983 -0.415803718 0.525000453 -1.831431985 0.626742482 -0.622765064 -0.144266918 -0.034475245
37 1403636681463555584.000000 0.537525801 0.611382706 0.394160004 -0.426514966 0.429755926 -1.853181005 0.627638996 -0.633780181 -0.152408615 0.043232061
37 1403636681613555456.000000 0.534743264 0.612198477 0.395445292 -0.427651320 0.334073186 -1.876992464 0.635441303 -0.631866574 -0.165073603 0.031742394
37 1403636681713555456.000000 0.532457396 0.613838911 0.396807434 -0.426889616 0.270434856 -1.894136548 0.635701537 -0.638792932 -0.175575674 -0.021083975
37 1403636681863555584.000000 0.530108064 0.614571434 0.397508222 -0.428105899 0.172683090 -1.921272159 0.629480004 -0.660448790 -0.192286700 -0.033165034
37 1403636682013555456.000000 0.529614438 0.613965899 0.395393098 -0.431530558 0.071457833 -1.950876355 0.632062078 -0.687773705 -0.207087278 0.072291270
37 1403636682163555584.000000 0.530722074 0.613198146 0.392058715 -0.434294821 -0.031440541 -1.985143423 0.650476992 -0.681930184 -0.249717951 0.145637557
37 1403636682313555456.000000 0.537295400 0.617113287 0.383000425 -0.428713817 -0.132542416 -2.023685217 0.664768040 -0.667697489 -0.257494628 0.039857201
37 1403636682463555584.000000 0.541827227 0.618563518 0.378635355 -0.424779553 -0.231503069 -2.058287859 0.666134775 -0.645554245 -0.207048312 -0.010686880
37 1403636682613555456.000000 0.535838781 0.614299849 0.390716633 -0.427613067 -0.327840000 -2.087382793 0.659812272 -0.640919507 -0.184209004 -0.073330626
38 1403636683363555584.000000 0.540854643 0.600328467 0.404442886 -0.428378271 0.191466957 -1.347429752 1.597716212 -0.746033072 -0.355012208 -0.073706664
38 1403636683513555456.000000 0.540697269 0.601245599 0.401704679 -0.429864592 0.079643741 -1.401729226 1.582585692 -0.740449488 -0.364596009 -0.127068862
38 1403636683663555584.000000 0.541884884 0.603065290 0.398030706 -0.429237278 -0.030365273 -1.458276510 1.558723688 -0.724730849 -0.386085629 -0.180095449
38 1403636683813555456.000000 0.545180816 0.606694480 0.391558483 -0.425889267 -0.138912424 -1.516220450 1.535892844 -0.718975127 -0.395736814 -0.105352707
38 1403636683963555584.000000 0.545535290 0.608379766 0.388204261 -0.426101897 -0.244725049 -1.571744204 1.527375579 -0.697114170 -0.345621169 0.009222148
38 1403636684113555456.000000 0.541710190 0.607448603 0.390380373 -0.430301584 -0.347797275 -1.620989799 1.538496375 -0.676563382 -0.341194153 0.116507404
38 1403636684213555456.000000 0.539661961 0.607394219 0.390700532 -0.432655021 -0.415047258 -1.654326916 1.553575993 -0.667109489 -0.332867473 0.174757674
38 1403636684363555584.000000 0.535837778 0.606411296 0.392704141 -0.436951611 -0.513882756 -1.705210567 1.581167698 -0.650964677 -0.349150687 0.144524843
38 1403636684513555456.000000 0.535431639 0.604627870 0.390780436 -0.441620639 -0.609779835 -1.759201407 1.594434977 -0.627186239 -0.368368834 0.043155599
38 1403636684663555584.000000 0.535594780 0.602278727 0.389182975 -0.446021514 -0.700627685 -1.816872358 1.593540788 -0.582401574 -0.397251308 -0.049484156
39 1403636685413555456.000000 0.533054371 0.616611340 0.396596926 -0.422320244 0.195120752 0.002868858 1.220343232 -0.563119709 -0.523567557 0.105495594
39 1403636685513555456.000000 0.536116599 0.614055811 0.395094049 -0.423574360 0.138041139 -0.049335357 1.227372646 -0.575171947 -0.519071996 0.037457678
39 1403636685663555584.000000 0.538559697 0.611576596 0.394740332 -0.424390908 0.050363809 -0.126769051 1.225546598 -0.585050046 -0.513445199 -0.057903018
39 1403636685813555456.000000 0.535863693 0.611894980 0.399491632 -0.422896153 -0.038863830 -0.203073114 1.210952759 -0.600451291 -0.505287051 -0.129753530
39 1403636685963555584.000000 0.536811060 0.611017881 0.398212758 -0.424166910 -0.131461263 -0.278999448 1.186149120 -0.625696480 -0.514627993 -0.194592148
39 1403636686113555456.000000 0.542833117 0.610090905 0.389385507 -0.426028486 -0.226204991 -0.356041342 1.163515925 -0.629072189 -0.493219554 -0.085504264
39 1403636686213555456.000000 0.544092020 0.609359389 0.388385490 -0.426382106 -0.288870126 -0.404998243 1.158397555 -0.619396567 -0.488018215 -0.025190558
39 1403636686363555584.000000 0.547150906 0.608915301 0.385010549 -0.426163138 -0.380730629 -0.475551575 1.161105871 -0.600895703 -0.448262721 0.065724015
39 1403636686513555456.000000 0.549428858 0.609874826 0.382268753 -0.424324527 -0.468797505 -0.541163027 1.166540742 -0.571282387 -0.420059055 -0.012238957
39 1403636686663555584.000000 0.548268744 0.611393827 0.383481681 -0.422540867 -0.553268909 -0.601188838 1.158335686 -0.553547621 -0.378187746 -0.104043312
40 1403636687563555584.000000 0.561685920 0.589728277 0.398883780 -0.421451334 0.053447559 -0.060082670 0.044640169 -0.205749393 -0.140345752 -0.003760037
40 1403636687663555584.000000 0.561575856 0.588658308 0.398570413 -0.423385918 0.033629071 -0.074149214 0.040474162 -0.187668741 -0.143623084 -0.077424228
40 1403636687813555456.000000 0.560952993 0.587913126 0.399025903 -0.424815535 0.006279524 -0.095160067 0.025127944 -0.175584286 -0.135627612 -0.127695173
40 1403636687963555584.000000 0.559303251 0.589569541 0.401491668 -0.422364754 -0.018910483 -0.115898810 0.003055409 -0.161028236 -0.143216684 -0.172396824
40 1403636688113555456.000000 0.555332631 0.592431425 0.407521786 -0.417799772 -0.043208480 -0.137001336 -0.022953894 -0.157337755 -0.150628597 -0.158936799
40 1403636688213555456.000000 0.555167896 0.592671058 0.408079001 -0.417134428 -0.059638038 -0.151885495 -0.036391087 -0.167637751 -0.145139992 -0.112562254
40 1403636688363555584.000000 0.557974417 0.589951882 0.404445816 -0.420766969 -0.085829563 -0.174205437 -0.049285501 -0.177927971 -0.153121382 -0.072106086
40 1403636688513555456.000000 0.557235292 0.591911458 0.406109253 -0.417378597 -0.111087002 -0.196290955 -0.063783646 -0.161638081 -0.149864286 -0.117278457
40 1403636688663555584.000000 0.552360160 0.597121899 0.413086034 -0.409516358 -0.136485964 -0.217762351 -0.083669133 -0.179533258 -0.137120426 -0.153222635
40 1403636688813555456.000000 0.550910639 0.598233932 0.413238497 -0.409692137 -0.166283131 -0.238314897 -0.107303336 -0.221100017 -0.120715357 -0.122850329
41 1403636689513555456.000000 0.530808088 0.607185878 0.403553583 -0.432102539 0.063827254 0.004258370 0.025604833 -0.177754417 0.038919725 0.088482998
41 1403636689613555456.000000 0.533595499 0.611785151 0.398600302 -0.426746459 0.046985015 0.004031255 0.036114428 -0.137278825 -0.042022645 0.098449342
41 1403636689713555456.000000 0.539170133 0.610947320 0.390713034 -0.428231605 0.034783758 0.000541565 0.039963648 -0.122002743 -0.025633520 0.029768780
41 1403636689863555584.000000 0.549066848 0.607285117 0.380071344 -0.430437159 0.015800517 -0.000997831 0.046664346 -0.125044957 0.004652579 0.052982479
41 1403636690013555456.000000 0.552447442 0.599031004 0.378333990 -0.439120748 0.001435123 0.000123301 0.051275186 -0.084883809 0.022627318 0.040256463
41 1403636690163555584.000000 0.549798166 0.604190153 0.386113872 -0.428476679 -0.010127120 0.005368899 0.056980744 -0.055579696 0.053745557 0.002655684
41 1403636690313555456.000000 0.546814713 0.607359512 0.393019191 -0.421478350 -0.018818088 0.013750800 0.063534282 -0.055739563 0.086433552 0.068468109
41 1403636690463555584.000000 0.546394781 0.607254477 0.395783823 -0.419583040 -0.026924647 0.025028141 0.073466942 -0.048081711 0.084396951 0.081626989
41 1403636690613555456.000000 0.551818613 0.600980016 0.388672265 -0.428080716 -0.032378279 0.039360851 0.081697412 -0.031851474 0.099516451 0.040075462
41 1403636690713555456.000000 0.555753229 0.592504023 0.383239006 -0.439551116 -0.034434788 0.049260095 0.082026213 -0.010387817 0.097387157 -0.075085290
42 1403636692313555456.000000 0.563718993 0.569535084 0.412752893 -0.432996189 0.065149479 -0.001707915 0.022367090 0.164119050 0.028852314 0.059860718
42 1403636692413555456.000000 0.567617317 0.569474015 0.410253898 -0.430350506 0.083045833 -0.003251445 0.030525696 0.191672608 -0.058350034 0.109769091
42 1403636692513555456.000000 0.565580223 0.571864189 0.414318989 -0.425946156 0.103498459 -0.014253081 0.043535948 0.207417756 -0.117148347 0.134289876
42 1403636692663555584.000000 0.567713012 0.570393074 0.413483680 -0.425893075 0.131855875 -0.028527766 0.067767046 0.183345228 -0.088365145 0.194094121
42 1403636692813555456.000000 0.566214601 0.581421671 0.418592371 -0.407590789 0.158891410 -0.043097824 0.092349753 0.178458303 -0.097739622 0.139901683
42 1403636692963555584.000000 0.564559055 0.588645471 0.421460097 -0.396410006 0.181520641 -0.057127848 0.113233700 0.123574845 -0.083138861 0.118731521
42 1403636693113555456.000000 0.567959355 0.583513026 0.415946654 -0.404874110 0.198889285 -0.067852288 0.129678205 0.098269500 -0.066336557 0.113243222
42 1403636693213555456.000000 0.569936374 0.581670347 0.411785143 -0.408980540 0.208332360 -0.074113645 0.138468742 0.085853450 -0.059423923 0.086403415
42 1403636693363555584.000000 0.578331772 0.582972554 0.397753509 -0.409227948 0.219600022 -0.081724182 0.148186713 0.053410385 -0.048253130 0.065450788
42 1403636693513555456.000000 0.586664836 0.585783095 0.384117654 -0.406369470 0.228136092 -0.086350635 0.154536039 0.072053283 -0.008038253 0.011388182
43 1403636693663555584.000000 0.575472140 0.613128327 0.370455248 -0.394548335 -0.038087428 -1.311844826 0.520809770 0.135596365 0.021294329 0.073573202
43 1403636693913555456.000000 0.562679018 0.603581489 0.386705792 -0.411752884 -0.005279198 -1.282747984 0.536871016 0.129573479 0.182230294 0.054497384
43 1403636694013555456.000000 0.555303182 0.597793030 0.395873128 -0.421386155 0.006623257 -1.263403296 0.541474700 0.116318405 0.198255077 0.039698169
43 1403636694163555584.000000 0.549521950 0.593625574 0.403008645 -0.428040120 0.023052949 -1.235120177 0.543712497 0.101482108 0.181424767 0.031385999
43 1403636694313555456.000000 0.549188211 0.594942202 0.403125089 -0.426528093 0.035671953 -1.209883332 0.552298725 0.070593283 0.156654462 0.094974317
43 1403636694463555584.000000 0.553195062 0.597842967 0.398128114 -0.421963324 0.047226246 -1.187607646 0.566952944 0.098057739 0.141474664 0.085282549
43 1403636694613555456.000000 0.554557597 0.599579285 0.397401647 -0.418380817 0.064080045 -1.167272091 0.574624538 0.118316524 0.136364013 0.017660925
43 1403636694713555456.000000 0.553878395 0.599475158 0.398793943 -0.418104794 0.075728998 -1.153434515 0.574364245 0.107927099 0.140447915 -0.016109454
43 1403636694863555584.000000 0.556583306 0.593161297 0.396873848 -0.425283213 0.091105781 -1.133553982 0.567801893 0.095244683 0.124412149 -0.083769739
43 1403636695013555456.000000 0.562774522 0.587637889 0.389940170 -0.431176512 0.107687071 -1.115706205 0.553295612 0.130686998 0.113414861 -0.103811555
44 1403636695713555456.000000 0.550734748 0.601925909 0.401479946 -0.416161300 0.117546022 -1.626792669 0.578788161 0.137661487 0.096856527 0.048668098
44 1403636696113555456.000000 0.561031008 0.603465533 0.391137929 -0.409981199 0.163005829 -1.594358325 0.560948968 0.100160860 0.092697628 -0.109181158
44 1403636696213555456.000000 0.560531599 0.606691845 0.392761560 -0.404311335 0.172017917 -1.584859014 0.548868716 0.081331298 0.099788681 -0.132970542
44 1403636696363555584.000000 0.554690344 0.600660468 0.401849688 -0.412362032 0.180974185 -1.567679763 0.528977513 0.040557738 0.125976458 -0.118806653
44 1403636696513555456.000000 0.551740154 0.590744452 0.406988180 -0.425399066 0.185285211 -1.550751090 0.514343560 0.023776794 0.087330878 -0.073971845
44 1403636696663555584.000000 0.555310734 0.590184999 0.403255824 -0.425083949 0.187744275 -1.544527531 0.510795653 0.018237920 0.010990907 0.022286691
44 1403636696813555456.000000 0.556495599 0.591323614 0.402041528 -0.423097600 0.191015005 -1.545304179 0.512070656 0.024160076 -0.024563380 -0.031606704
44 1403636696963555584.000000 0.553057771 0.595708058 0.406579618 -0.417075543 0.194979668 -1.550109148 0.502883494 0.021312730 -0.033417013 -0.082592860
44 1403636697113555456.000000 0.544128761 0.604502022 0.418393559 -0.404287023 0.197026029 -1.554824233 0.491786957 0.005257747 -0.030436609 -0.029413300
44 1403636697213555456.000000 0.540019030 0.607648436 0.423863861 -0.399352269 0.193781570 -1.557874799 0.492590934 -0.070784673 -0.033573397 0.052272819
45 1403636697463555584.000000 0.532122215 0.616223024 0.399332803 -0.421483601 0.059660908 -0.068058707 0.049206167 -0.105226874 -0.070611194 0.051564444
45 1403636697613555456.000000 0.540489625 0.611818189 0.396236701 -0.420173675 0.041849371 -0.078326263 0.064545132 -0.122574091 -0.061500050 0.110619716
45 1403636697713555456.000000 0.549611706 0.603535268 0.402923109 -0.413914409 0.029697962 -0.085060380 0.073586464 -0.124922208 -0.073868357 0.070037022
45 1403636697863555584.000000 0.569131718 0.585254751 0.416302429 -0.400322697 0.010716047 -0.096204139 0.081448697 -0.138040572 -0.070899591 0.042745788
45 1403636698013555456.000000 0.585891015 0.568535489 0.424658842 -0.391361673 -0.011680685 -0.106535792 0.085166946 -0.158328280 -0.066031836 0.005796135
45 1403636698163555584.000000 0.595839083 0.557504856 0.429864453 -0.386497947 -0.036943085 -0.115010828 0.085241899 -0.178700507 -0.048079483 -0.015443303
45 1403636698313555456.000000 0.605205037 0.546837349 0.436456759 -0.379738401 -0.062791996 -0.122472510 0.081242293 -0.174389020 -0.048969414 -0.031366590
45 1403636698463555584.000000 0.620266320 0.530459933 0.446360305 -0.366939262 -0.088659897 -0.130624875 0.074282132 -0.175284371 -0.055174369 -0.060151946
45 1403636698613555456.000000 0.638571118 0.508934260 0.458585221 -0.350588653 -0.115382902 -0.138547510 0.064696409 -0.178737372 -0.050039358 -0.074738942
45 1403636698713555456.000000 0.653004052 0.490603426 0.466111671 -0.340049783 -0.133286580 -0.143430084 0.055132471 -0.177735925 -0.042635169 -0.113636114
46 1403636698913555456.000000 0.542930303 0.617609711 0.379903033 -0.423625549 1.655260801 -0.338062078 3.829433680 -0.421413302 -0.334363431 -0.203473732
46 1403636699063555584.000000 0.571257342 0.591330512 0.394871673 -0.409963022 1.591183424 -0.386883169 3.804588318 -0.431273311 -0.304968894 -0.120719597
46 1403636699163555584.000000 0.590705516 0.570630704 0.403411247 -0.403369583 1.548945427 -0.416896820 3.796138763 -0.410240591 -0.299147129 -0.056126595
46 1403636699313555456.000000 0.621802501 0.538952702 0.414180111 -0.389032743 1.491053939 -0.459326386 3.793711662 -0.360757411 -0.249922976 0.023863317
46 1403636699463555584.000000 0.649486807 0.508505790 0.424562637 -0.373276420 1.442878485 -0.493422806 3.801779985 -0.282309473 -0.206577584 0.065256737
46 1403636699613555456.000000 0.672012041 0.479857399 0.436095435 -0.357711448 1.407104850 -0.521900952 3.805593729 -0.193791822 -0.175673246 -0.019854920
46 1403636699713555456.000000 0.684939825 0.460441735 0.445116991 -0.347450329 1.391569257 -0.538589835 3.801147223 -0.119424626 -0.163718134 -0.066905431
46 1403636699863555584.000000 0.692562330 0.443688005 0.464375313 -0.328411112 1.379675865 -0.562174141 3.786570787 -0.050349250 -0.155691996 -0.113687746
46 1403636700013555456.000000 0.696242610 0.432110770 0.473547000 -0.322923715 1.375535131 -0.584912241 3.764832735 -0.001449377 -0.154958457 -0.177676201
46 1403636700163555584.000000 0.697987063 0.427357938 0.475922054 -0.321989788 1.377325177 -0.610089540 3.733018875 0.042464849 -0.171926871 -0.246845201
47 1403636700913555456.000000 0.565109066 0.588629854 0.394535135 -0.422502799 0.255245417 -1.994468570 0.437459499 0.313717902 -0.088112034 -0.232032970
47 1403636701063555584.000000 0.571693369 0.591624639 0.390393585 -0.413206685 0.302655935 -2.007483959 0.409774095 0.315280646 -0.078975603 -0.121062510
47 1403636701163555584.000000 0.573536918 0.595423011 0.386989629 -0.408369784 0.333908439 -2.013653278 0.401223660 0.312747449 -0.042921755 -0.038739126
47 1403636701313555456.000000 0.572463608 0.600063632 0.383787057 -0.406099179 0.380078107 -2.014463425 0.405602217 0.304710001 0.021020243 0.077789977
47 1403636701463555584.000000 0.567069980 0.600836982 0.385482161 -0.410889323 0.424922526 -2.006313562 0.419996351 0.295874834 0.087233379 0.102156959
47 1403636701613555456.000000 0.558536744 0.599617963 0.390652286 -0.419387406 0.468384773 -1.991006494 0.434686333 0.281152815 0.116648957 0.081217803
47 1403636701713555456.000000 0.555105261 0.599376281 0.392757465 -0.422312462 0.496614784 -1.979240417 0.441735446 0.283258468 0.120496549 0.052907210
47 1403636701863555584.000000 0.562212134 0.593088269 0.396159113 -0.418595018 0.540574849 -1.961618423 0.442647815 0.304022014 0.116129711 -0.052161798
47 1403636702013555456.000000 0.578463534 0.578313390 0.403544242 -0.409982512 0.586774588 -1.944689155 0.429122925 0.310690552 0.106716007 -0.123413794
47 1403636702163555584.000000 0.598244168 0.556063529 0.416905731 -0.398857008 0.635158539 -1.929768562 0.403290927 0.336813033 0.102269277 -0.213770926
48 1403636702863555584.000000 0.554565218 0.616709194 0.383101264 -0.406645446 -0.263590693 0.450982869 -0.303627729 0.158023059 0.250530273 -0.435082674
48 1403636703063555584.000000 0.554408553 0.614402233 0.381641596 -0.411692467 -0.239066660 0.508555174 -0.378030896 0.101624481 0.326880574 -0.300941765
48 1403636703163555584.000000 0.554517756 0.607006237 0.380373306 -0.423520414 -0.230097666 0.542569757 -0.403216779 0.081150196 0.348119855 -0.200756177
48 1403636703313555456.000000 0.557174699 0.596235583 0.374478965 -0.440255475 -0.216186985 0.596744001 -0.427840739 0.114191644 0.354205877 -0.118788779
48 1403636703463555584.000000 0.552011850 0.599033864 0.381352334 -0.437048919 -0.193635911 0.649489939 -0.438322425 0.181715831 0.333512843 -0.023734791
48 1403636703613555456.000000 0.547389638 0.608038080 0.387081973 -0.425231360 -0.165189564 0.699759245 -0.435484439 0.189089835 0.327786326 0.058493275
48 1403636703713555456.000000 0.547307956 0.610514828 0.386099463 -0.422673357 -0.146658689 0.732947528 -0.429966450 0.182307079 0.330552250 0.048314646
48 1403636703863555584.000000 0.546618217 0.607463989 0.384504670 -0.429362546 -0.120807655 0.782483518 -0.429333001 0.163514867 0.327603698 -0.032082461
48 1403636704013555456.000000 0.546381760 0.604956219 0.381459702 -0.435870840 -0.096036360 0.830551565 -0.439985514 0.168289304 0.308591217 -0.102697261
48 1403636704163555584.000000 0.546685305 0.607748598 0.377754941 -0.434831016 -0.068533465 0.875485539 -0.462282211 0.192207277 0.292206436 -0.188833371
49 1403636704863555584.000000 0.565836225 0.617081140 0.376885219 -0.396229349 0.210214466 -0.316089988 0.502687514 0.127643585 0.462330848 -0.103232905
49 1403636705013555456.000000 0.566978070 0.621843634 0.372264212 -0.391491611 0.227409244 -0.239378467 0.482510805 0.096181482 0.567144573 -0.159200728
49 1403636705163555584.000000 0.559729472 0.618425102 0.380898184 -0.398960956 0.238644361 -0.145474926 0.458189100 0.052614633 0.675331354 -0.151433602
49 1403636705313555456.000000 0.549696452 0.611369977 0.393692909 -0.411176789 0.242308557 -0.039131958 0.442301899 0.003654642 0.704021513 -0.072352350
49 1403636705463555584.000000 0.550563784 0.611403479 0.392378145 -0.411223329 0.239325836 0.069175020 0.435213506 -0.039437190 0.727733016 -0.047619466
49 1403636705613555456.000000 0.554729062 0.614580781 0.387256084 -0.405707784 0.230210990 0.179968506 0.422319591 -0.076722443 0.753714085 -0.130153522
49 1403636705713555456.000000 0.554965437 0.613886639 0.387689186 -0.406021585 0.221667349 0.257223994 0.407120347 -0.096648060 0.795389593 -0.164922610
49 1403636705863555584.000000 0.553489301 0.607267103 0.389664013 -0.415978455 0.205238611 0.378899485 0.381628096 -0.121874496 0.832012177 -0.144367278
49 1403636706013555456.000000 0.555938587 0.596650534 0.384346123 -0.432687385 0.187330931 0.502456903 0.368965238 -0.115833350 0.805469275 -0.021936106
49 1403636706163555584.000000 0.556515830 0.590797206 0.380402046 -0.443331653 0.175999194 0.622502923 0.368696153 -0.035951760 0.793578804 -0.017444137
50 1403636706863555584.000000 0.552563486 0.613131574 0.393338961 -0.405003243 0.251514435 -1.519180536 0.457755208 -0.137500629 0.857312858 0.073483452
50 1403636707013555456.000000 0.554255597 0.609819353 0.395381856 -0.405702090 0.228392541 -1.387008905 0.471163660 -0.176944941 0.899705768 0.105087280
50 1403636707163555584.000000 0.554234559 0.605360307 0.400585732 -0.407300835 0.199944556 -1.251874685 0.486395508 -0.202914640 0.900808215 0.087071627
50 1403636707313555456.000000 0.557087224 0.604002370 0.402968631 -0.403052305 0.166757673 -1.116031051 0.504896998 -0.242914632 0.910139561 0.169619918
50 1403636707463555584.000000 0.559484295 0.603620077 0.403291781 -0.399969754 0.126291156 -0.977939665 0.539373636 -0.299806327 0.929495931 0.301868469
50 1403636707613555456.000000 0.563346539 0.601640361 0.399673792 -0.401161235 0.078377075 -0.838213086 0.587222815 -0.338356256 0.943276107 0.298571646
50 1403636707713555456.000000 0.569071617 0.598282134 0.391359725 -0.406267818 0.044354580 -0.743230402 0.611752152 -0.338890910 0.955577850 0.178419083
50 1403636707863555584.000000 0.570664708 0.595756780 0.387522504 -0.411390228 -0.004985459 -0.596533597 0.626249194 -0.318437785 0.990191579 0.008279282
50 1403636708013555456.000000 0.565737785 0.596070472 0.390227421 -0.415166554 -0.050671555 -0.446122319 0.616262138 -0.297561735 1.014116049 -0.138173237
50 1403636708163555584.000000 0.558001336 0.598800193 0.395692321 -0.416533756 -0.094497874 -0.293183535 0.589113414 -0.292261750 1.018211484 -0.219235063
51 1403636708863555584.000000 0.564955646 0.579483513 0.419811113 -0.410831518 0.047978375 -0.910297453 -0.162913710 -0.035249669 0.815092206 -0.159546629
51 1403636709013555456.000000 0.563506959 0.575726000 0.428265837 -0.409374875 0.039715357 -0.792284369 -0.182029217 -0.078293815 0.745344877 -0.075518474
51 1403636709163555584.000000 0.564076328 0.573144478 0.434017692 -0.406142743 0.023845188 -0.685811043 -0.187474459 -0.129882187 0.673854649 0.008626319
51 1403636709313555456.000000 0.570508234 0.575615569 0.429502604 -0.398389968 -0.000548556 -0.590448439 -0.180672154 -0.195582479 0.611581326 0.081608400
51 1403636709463555584.000000 0.573143061 0.578009261 0.426921195 -0.393891557 -0.033134781 -0.501931787 -0.174772367 -0.238595515 0.580326557 -0.010273131
51 1403636709613555456.000000 0.574110548 0.580432845 0.425359639 -0.390594441 -0.073652834 -0.417455107 -0.185033694 -0.294994593 0.556411624 -0.104828037
51 1403636709713555456.000000 0.573778910 0.582033806 0.424489429 -0.389644813 -0.105119295 -0.362082750 -0.197668135 -0.332645327 0.551182568 -0.134249255
51 1403636709863555584.000000 0.572633897 0.583065565 0.422724085 -0.391700519 -0.160257727 -0.280665308 -0.216498196 -0.395956188 0.536128044 -0.097450063
51 1403636710013555456.000000 0.570323942 0.584111357 0.422695227 -0.393539266 -0.223905802 -0.201224208 -0.222928584 -0.449338824 0.513512969 -0.005710157
51 1403636710163555584.000000 0.567267529 0.585502947 0.422778822 -0.395792702 -0.295469642 -0.125085980 -0.225058407 -0.499924988 0.498847336 -0.060971368
52 1403636710863555584.000000 0.573596164 0.586366809 0.390648771 -0.417797735 0.078743912 -0.048328333 0.035889100 -0.137682766 0.120604262 -0.108318850
52 1403636711063555584.000000 0.544523069 0.613743317 0.387253566 -0.420533515 0.055260621 -0.022568744 0.025248580 -0.105547890 0.119433083 -0.034187075
52 1403636711163555584.000000 0.534999553 0.621186465 0.387397888 -0.421693837 0.044376761 -0.010798170 0.023899598 -0.113993578 0.114035405 -0.016763803
52 1403636711313555456.000000 0.529324174 0.624207386 0.385201074 -0.426381501 0.025632445 0.004308099 0.021252025 -0.135069549 0.080994107 -0.009108447
52 1403636711463555584.000000 0.527102667 0.616019905 0.386624175 -0.439549720 0.004512627 0.016307842 0.022830611 -0.141808689 0.058755875 0.023736170
52 1403636711613555456.000000 0.521722338 0.609155295 0.396951942 -0.446278835 -0.016372219 0.025178563 0.026726514 -0.139437392 0.038172733 0.015660053
52 1403636711713555456.000000 0.521101796 0.609241927 0.401111498 -0.443155455 -0.030741148 0.028231673 0.028570786 -0.147806227 0.017238289 0.016654167
52 1403636711863555584.000000 0.528991650 0.608311917 0.395023793 -0.440545823 -0.053835496 0.026775358 0.031156611 -0.159958258 -0.031921603 0.017468259
52 1403636712013555456.000000 0.543442771 0.604933731 0.378807547 -0.441848293 -0.077792935 0.020738848 0.035079751 -0.152990133 -0.049677838 0.041620143
52 1403636712163555584.000000 0.549599497 0.601519921 0.370174505 -0.446189353 -0.096747026 0.015058402 0.044931658 -0.089154005 -0.025384055 0.086416967
53 1403636712913555456.000000 0.528205073 0.600589893 0.408589552 -0.439710869 0.071191147 -0.404288799 0.103751756 -0.241800785 -0.203232989 0.066248998
53 1403636713063555584.000000 0.528388744 0.603861397 0.406691905 -0.436758900 0.034812666 -0.438507944 0.109884650 -0.247871280 -0.266391695 0.052930009
53 1403636713163555584.000000 0.529107817 0.603927593 0.403499767 -0.438753021 0.010018460 -0.467726320 0.117324121 -0.242175236 -0.307210803 0.097425543
53 1403636713313555456.000000 0.531954069 0.605835388 0.399526266 -0.436310629 -0.024873644 -0.516335249 0.137427866 -0.220363170 -0.334629595 0.167434171
53 1403636713463555584.000000 0.535825964 0.605497227 0.395544846 -0.435669439 -0.059027262 -0.565476716 0.169454858 -0.223026916 -0.335265994 0.243070722
53 1403636713613555456.000000 0.542281648 0.602856686 0.389265926 -0.436997059 -0.091598749 -0.618216932 0.204194397 -0.209340066 -0.353858769 0.198492065
53 1403636713713555456.000000 0.547310807 0.600922656 0.384678511 -0.437453063 -0.111847050 -0.654018641 0.221743315 -0.192912400 -0.357613444 0.157775030
53 1403636713863555584.000000 0.552375279 0.598153620 0.381851805 -0.437359033 -0.137629449 -0.706802487 0.241340578 -0.145691603 -0.344692230 0.117086329
53 1403636714013555456.000000 0.552379761 0.599342009 0.386457808 -0.431643457 -0.157050401 -0.757834613 0.254711866 -0.110727429 -0.335306793 0.068802714
53 1403636714163555584.000000 0.550902628 0.599684756 0.393765435 -0.426419034 -0.172255456 -0.807043552 0.259559721 -0.093042649 -0.324871033 0.002353035
54 1403636714863555584.000000 0.529908572 0.633430059 0.360761746 -0.433375466 1.565256953 -2.580680132 0.333558857 -0.079644769 -0.575415432 0.144016445
54 1403636715063555584.000000 0.495777404 0.662222186 0.342177275 -0.445624627 1.548263073 -2.686267614 0.377498090 -0.085516833 -0.485187978 0.287982941
54 1403636715163555584.000000 0.484106181 0.672099276 0.335252241 -0.448920635 1.539591312 -2.733159304 0.407732755 -0.094228797 -0.439997524 0.314850956
54 1403636715313555456.000000 0.473955647 0.677372638 0.328921654 -0.456445976 1.524575233 -2.794664383 0.450046599 -0.105577067 -0.372002691 0.231215820
54 1403636715463555584.000000 0.470976859 0.673301427 0.324682707 -0.468430598 1.507045627 -2.845633030 0.475882590 -0.117251679 -0.313149631 0.094918475
